id,original_title,director,revenue,type
42941.0,30 Days of Night: Dark Days,Ben Ketai,0.0,min revenue
42949.0,Arthur 3: la guerre des deux mondes,Luc Besson,0.0,min revenue
42950.0,What if...,Dallas Jenkins,0.0,min revenue
42966.0,Once Upon a Time in Mumbaai,Milan Luthria,0.0,min revenue
42979.0,Robot Chicken: Star Wars,Seth Green,0.0,min revenue
42982.0,Robot Chicken: Star Wars Episode II,Seth Green,0.0,min revenue
42987.0,The Servant,Joseph Losey,0.0,min revenue
42995.0,Experiment in Terror,Blake Edwards,0.0,min revenue
43003.0,VÃ©ritÃ©s et Mensonges,Orson Welles,0.0,min revenue
43020.0,Il colosso di Rodi,Sergio Leone,0.0,min revenue
43040.0,Sergeant Rutledge,John Ford,0.0,min revenue
43065.0,"Nightmares in Red, White and Blue",Andrew Monument,0.0,min revenue
43263.0,Jesse Stone: No Remorse,Robert Harmon,0.0,min revenue
43274.0,Tower of Terror,D.J. MacHale,0.0,min revenue
43418.0,Beneath Hill 60,Jeremy Sims,0.0,min revenue
43423.0,Bad ma ra khahad bord,Abbas Kiarostami,0.0,min revenue
43535.0,A Simple Twist of Fate,Gillies MacKinnon,0.0,min revenue
43549.0,The Experiment,Paul Scheuring,0.0,min revenue
43566.0,Before and After,Barbet Schroeder,0.0,min revenue
43575.0,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,William R. Kowalchuk Jr.,0.0,min revenue
43612.0,Le Bonheur est dans le prÃ©,Ã‰tienne Chatiliez,0.0,min revenue
43617.0,Madame Irma,Didier Bourdon,0.0,min revenue
43629.0,Doodlebug,Christopher Nolan,0.0,min revenue
43641.0,Superman/Shazam!: The Return of Black Adam,Joaquim Dos Santos,0.0,min revenue
43642.0,Abandoned,Michael Feifer,0.0,min revenue
43727.0,Jolene,Dan Ireland,0.0,min revenue
43922.0,Legendary,Mel Damski,0.0,min revenue
43939.0,I'm Still Here,Casey Affleck,0.0,min revenue
43960.0,Drake And Josh Go Hollywood,Steve Hoefer,0.0,min revenue
44027.0,"My Son, My Son, What Have Ye Done",Werner Herzog,0.0,min revenue
44028.0,Suck,Rob Stefaniuk,0.0,min revenue
44037.0,Lake Placid 3,G.E. Furst,0.0,min revenue
44160.0,Bal,Semih KaplanoÄŸlu,0.0,min revenue
44191.0,Loose Screws,Rafal Zielinski,0.0,min revenue
44195.0,Fear of the Dark,K.C. Bascombe,0.0,min revenue
44219.0,The Chosen One,Rob Schneider,0.0,min revenue
44239.0,The Alphabet,David Lynch,0.0,min revenue
44244.0,Camp Rock 2: The Final Jam,Paul Hoen,0.0,min revenue
44247.0,The Prowler,Joseph Zito,0.0,min revenue
44263.0,Chun sing gai bei,Benny Chan,0.0,min revenue
44266.0,A Time for Dancing,Peter Gilbert,0.0,min revenue
44345.0,The Cutting Edge: The Magic of Movie Editing,Wendy Apple,0.0,min revenue
44351.0,Rabbits,David Lynch,0.0,min revenue
44524.0,Rois et reine,Arnaud Desplechin,0.0,min revenue
44571.0,The King of Fighters,Gordon Chan,0.0,min revenue
44588.0,Hellphone,James Huth,0.0,min revenue
44625.0,Dead Man's Curve,Dan Rosen,0.0,min revenue
44658.0,Oci ciornie,Nikita Mikhalkov,0.0,min revenue
44678.0,Altitude,Kaare Andrews,0.0,min revenue
44683.0,Tinker Bell and the Great Fairy Rescue,Bradley Raymond,0.0,min revenue
44705.0,Twelfth Night,Trevor Nunn,0.0,min revenue
44706.0,Le Pari,Didier Bourdon|Bernard Campan,0.0,min revenue
44710.0,Bienvenue chez les Rozes,Francis Palluau,0.0,min revenue
44716.0,HÃ¦vnen,Susanne Bier,0.0,min revenue
44718.0,Get Low,Aaron Schneider,0.0,min revenue
44737.0,BÃ©bÃ©s,Thomas BalmÃ¨s,0.0,min revenue
44750.0,The Winning Season,Jim Strouse,0.0,min revenue
44756.0,Is It Fall Yet?,Karen Disher|Guy Moore,0.0,min revenue
44874.0,Barbie: A Fashion Fairytale,William Lau,0.0,min revenue
44899.0,The Challenge,Craig Shapiro,0.0,min revenue
44909.0,Ghoulies III: Ghoulies Go to College,John Carl Buechler,0.0,min revenue
44918.0,Titanic II,Shane Van Dyke,0.0,min revenue
44950.0,A Horrible Way to Die,Adam Wingard,0.0,min revenue
44991.0,The Four-Faced Liar,Jacob Chase,0.0,min revenue
44992.0,Hubble 3D,Toni Myers,0.0,min revenue
45013.0,Burning Palms,Christopher B. Landon,0.0,min revenue
45022.0,Holy Rollers,Kevin Asch,0.0,min revenue
45054.0,There Be Dragons,Roland JoffÃ©,0.0,min revenue
45098.0,Seulpeumboda deo seulpeun Iyagi,Tae-Yeon Won,0.0,min revenue
45153.0,Eve's Bayou,Kasi Lemmons,0.0,min revenue
45162.0,Superman/Batman: Apocalypse,Lauren Montgomery,0.0,min revenue
45242.0,Dennis the Menace Strikes Again!,Charles T. Kanganis,0.0,min revenue
45267.0,Boccaccio '70,Vittorio De Sica|Federico Fellini|Luchino Visconti|Mario Monicelli,0.0,min revenue
45325.0,Tom and Huck,Peter Hewitt,0.0,min revenue
45368.0,Comme les 5 doigts de la main,Alexandre Arcady,0.0,min revenue
45380.0,Feng kuang de shi tou,Ning Hao,0.0,min revenue
45408.0,The Protector,James Glickenhaus,0.0,min revenue
45522.0,Castle Keep,Sydney Pollack,0.0,min revenue
45523.0,Louis C.K.: Hilarious,Louis C.K.,0.0,min revenue
45556.0,Arctic Blast,Brian Trenchard-Smith,0.0,min revenue
45569.0,Red Hill,Patrick Hughes,0.0,min revenue
45609.0,The Wings of the Dove,Iain Softley,0.0,min revenue
45644.0,Opeth: In Live Concert At The Royal Albert Hall,,0.0,min revenue
45650.0,The Hole,Joe Dante,0.0,min revenue
45662.0,Space Chimps 2: Zartog Strikes Back,John H. Williams,0.0,min revenue
45745.0,Sintel,Colin Levy,0.0,min revenue
45752.0,Scooby-Doo! Camp Scare,Ethan Spaulding,0.0,min revenue
45756.0,Sint,Dick Maas,0.0,min revenue
45781.0,Hole in One,Drew Ann Rosenberg,0.0,min revenue
45806.0,Nothing Personal,Urszula Antoniak,0.0,min revenue
45839.0,FRED: The Movie,Clay Weiner,0.0,min revenue
45887.0,Alive in Joburg,Neill Blomkamp,0.0,min revenue
45938.0,Sunday Bloody Sunday,John Schlesinger,0.0,min revenue
45964.0,When a Stranger Calls,Fred Walton,0.0,min revenue
46004.0,The Luck of the Irish,Paul Hoen,0.0,min revenue
46020.0,Sharktopus,Declan O'Brien,0.0,min revenue
46029.0,Two Much,Fernando Trueba,0.0,min revenue
46127.0,Sorority Wars,James Hayman,0.0,min revenue
46138.0,Made in Dagenham,Nigel Cole,0.0,min revenue
46169.0,Twitches Too,Stuart Gillard,0.0,min revenue
46175.0,Les lÃ¨vres rouges,Harry KÃ¼mel,0.0,min revenue
46188.0,Peter Pan,,0.0,min revenue
46198.0,My Girlfriend's Boyfriend,Daryn Tufts,0.0,min revenue
46221.0,The Tunnel,Carlo Ledesma,0.0,min revenue
46247.0,No Time for Nuts,Chris Renaud|Mike Thurmeier,0.0,min revenue
46302.0,Drive Thru,Brendan Cowles|Shane Kuhn,0.0,min revenue
46368.0,The Rig,Peter Atencio,0.0,min revenue
46406.0,Mission Kashmir,Vidhu Vinod Chopra,0.0,min revenue
46420.0,The Loved Ones,Sean Byrne,0.0,min revenue
46429.0,Gallowwalkers,Andrew Goth,0.0,min revenue
46435.0,Topsy-Turvy,Mike Leigh,0.0,min revenue
46441.0,Mirrors 2,VÃ­ctor GarcÃ­a,0.0,min revenue
46458.0,Map of the Sounds of Tokyo,Isabel Coixet,0.0,min revenue
46503.0,All Good Things,Andrew Jarecki,0.0,min revenue
46534.0,Sweet Karma,Andrew Thomas Hunt	,0.0,min revenue
46541.0,Game of Death,Giorgio Serafini,0.0,min revenue
46584.0,The Trotsky,Jacob Tierney,0.0,min revenue
46665.0,Triple Dog,Pascal Franchot ,0.0,min revenue
46713.0,Hunt to Kill,Keoni Waxman,0.0,min revenue
46718.0,DC Showcase: Green Arrow,Joaquim Dos Santos,0.0,min revenue
46787.0,Scorpio Rising,Kenneth Anger,0.0,min revenue
46789.0,Submarino,Thomas Vinterberg,0.0,min revenue
46812.0,Lost Boys: The Thirst,Darlo Piana,0.0,min revenue
46838.0,Tucker and Dale vs Evil,Eli Craig,0.0,min revenue
46845.0,Man in the Wilderness,Richard C. Sarafian,0.0,min revenue
46878.0,The Swarm,Irwin Allen,0.0,min revenue
46911.0,GÃ´ruden suranbÃ¢,Yoshihiro Nakamura,0.0,min revenue
46967.0,Bill Burr: Let It Go,Shannon Hartman,0.0,min revenue
46975.0,The Secret Garden,Alan Grint,0.0,min revenue
46992.0,Hilary and Jackie,Anand Tucker,0.0,min revenue
47090.0,The Pit and the Pendulum,Stuart Gordon,0.0,min revenue
47177.0,Devil's Playground,Mark McQueen,0.0,min revenue
47320.0,Cherry,Jeffrey Fine,0.0,min revenue
47333.0,Jane Eyre,Franco Zeffirelli,0.0,min revenue
47340.0,Dead End Drive-In,Brian Trenchard-Smith,0.0,min revenue
47354.0,K-9: P.I.,Richard J. Lewis,0.0,min revenue
47364.0,Metalstorm: The Destruction of Jared-Syn,Charles Band,0.0,min revenue
47386.0,YellowBrickRoad,Andy Mitton|Jesse Holland,0.0,min revenue
47407.0,Milf,Scott Wheeler,0.0,min revenue
47474.0,The Serpent's Egg,Ingmar Bergman,0.0,min revenue
47504.0,Little Odessa,James Gray,0.0,min revenue
47518.0,The Tortured,Robert Lieberman,0.0,min revenue
47533.0,Scooby-Doo! Curse of the Lake Monster,Brian Levant,0.0,min revenue
47559.0,The First Grader,Justin Chadwick,0.0,min revenue
47607.0,Tiny Furniture,Lena Dunham,0.0,min revenue
47626.0,Legend of the BoneKnapper Dragon,John Puglisi,0.0,min revenue
47647.0,é€ƒå­¦å¨é¾™,Gordon Chan,0.0,min revenue
47761.0,The Witches of Oz,Leigh Scott,0.0,min revenue
47763.0,The Shrine,Jon Knautz,0.0,min revenue
47911.0,"Bo Burnham: Words, Words, Words",,0.0,min revenue
47914.0,The White Buffalo,J. Lee Thompson,0.0,min revenue
47955.0,White Dog,Samuel Fuller,0.0,min revenue
47957.0,Madman,Joe Giannone,0.0,min revenue
48186.0,The Boy Who Cried Werewolf,Eric Bross,0.0,min revenue
48197.0,The Town That Dreaded Sundown,Charles B. Pierce,0.0,min revenue
48211.0,Sacco e Vanzetti,Giuliano Montaldo,0.0,min revenue
48232.0,Twin Sitters,John Paragon,0.0,min revenue
48243.0,Essential Killing,Jerzy Skolimowski,0.0,min revenue
48246.0,Alvin and the Chipmunks Meet the Wolfman,Kathi Castillo,0.0,min revenue
48373.0,Listen to Your Heart,,0.0,min revenue
48392.0,Sound of Noise,Johannes StjÃ¤rne Nilsson|Ola Simonsson,0.0,min revenue
48466.0,Scared Shrekless,Gary Trousdale|Raman Hui,0.0,min revenue
48495.0,Double Wedding,Craig Pryce,0.0,min revenue
48580.0,Un hÃ©ros trÃ¨s discret,Jacques Audiard,0.0,min revenue
48617.0,Father and Daughter,Michael Dudok de Wit,0.0,min revenue
48677.0,Cloak & Dagger,Richard Franklin,0.0,min revenue
48714.0,The Big Shave,Martin Scorsese,0.0,min revenue
48784.0,Six Men Getting Sick,David Lynch,0.0,min revenue
48787.0,Mute Witness,Anthony Waller,0.0,min revenue
48832.0,Scott Pilgrim vs. the Animation,,0.0,min revenue
48844.0,The Search for Santa Paws,Robert Vince,0.0,min revenue
48847.0,The Amputee,David Lynch,0.0,min revenue
48868.0,The World of Stainboy,Tim Burton,0.0,min revenue
48946.0,Chatroom,Hideo Nakata,0.0,min revenue
49007.0,Iron Jawed Angels,Katja von Garnier,0.0,min revenue
49038.0,Beauty and the Beast,Eugene Marner,0.0,min revenue
49084.0,Steak,Quentin Dupieux,0.0,min revenue
49126.0,Audrey Rose,Robert Wise,0.0,min revenue
49350.0,Harriet the Spy: Blog Wars,Ron Oliver,0.0,min revenue
49391.0,From Time to Time,Julian Fellowes,0.0,min revenue
49483.0,Oliver Twist,Clive Donner,0.0,min revenue
49517.0,Tinker Tailor Soldier Spy,Tomas Alfredson,0.0,min revenue
49522.0,Nativity!,Debbie Isitt,0.0,min revenue
49636.0,Du bi quan wang da po xue di zi,Jimmy Wang Yu,0.0,min revenue
49637.0,The Wild and Wonderful Whites of West Virginia,Julien Nitzberg,0.0,min revenue
49787.0,The Reef,Andrew Traucki,0.0,min revenue
49870.0,The Power of Nightmares,Adam Curtis,0.0,min revenue
49953.0,Sammy's avonturen: De geheime doorgang,Ben Stassen,0.0,min revenue
49958.0,Primal,Josh Reed,0.0,min revenue
49964.0,Khane-ye doust kodjast?,Abbas Kiarostami,0.0,min revenue
50032.0,Stuart: A Life Backwards,David Attwood,0.0,min revenue
50037.0,Beyond the Black Rainbow,Panos Cosmatos,0.0,min revenue
50053.0,2010: Moby Dick,Trey Stokes,0.0,min revenue
50090.0,ì˜í˜•ì œ,Jang Hoon,0.0,min revenue
50126.0,Fallen,Mikael Salomon,0.0,min revenue
50127.0,Fallen: The Journey,Mikael Salomon,0.0,min revenue
50128.0,Fallen: The Destiny,Mikael Salomon,0.0,min revenue
50211.0,Scout Toujours,GÃ©rard Jugnot,0.0,min revenue
50337.0,Firebreather,Peter Chung,0.0,min revenue
50346.0,Kickboxer 4: The Aggressor,Albert Pyun,0.0,min revenue
50374.0,Black Sunday,John Frankenheimer,0.0,min revenue
50393.0,Kung Fu Panda Holiday,Tim Johnson,0.0,min revenue
50479.0,Avalon High,Stuart Gillard,0.0,min revenue
50497.0,When the Lights Went Out,Pat Holden,0.0,min revenue
50506.0,Mrs. Miracle,Michael Scott,0.0,min revenue
50573.0,Little Secrets,Blair Treu,0.0,min revenue
50671.0,The Resident,Antti Jokinen,0.0,min revenue
50698.0,Grave Encounters,Stuart Ortiz|Colin Minihan,0.0,min revenue
50787.0,Going to Pieces: The Rise and Fall of the Slasher Film,Jeff McQueen,0.0,min revenue
50794.0,The Even Stevens Movie,Sean McNamara,0.0,min revenue
50942.0,Creature,Stuart Gillard,0.0,min revenue
51043.0,Loch Ness,John Henderson,0.0,min revenue
51052.0,Arthur Christmas,Sarah Smith|Barry Cook,0.0,min revenue
51163.0,Effroyables jardins,Jean Becker,0.0,min revenue
51170.0,Open Season 3,Cody Cameron,0.0,min revenue
51200.0,í¬í™” ì†ìœ¼ë¡œ,John H. Lee,0.0,min revenue
51216.0,Ghulam,Vikram Bhatt,0.0,min revenue
51247.0,Blackadder's Christmas Carol,Richard Boden,0.0,min revenue
51248.0,11/11/11,Darren Lynn Bousman,0.0,min revenue
51249.0,Alabama Moon,Tim McCanlies,0.0,min revenue
51250.0,Gun,Jessy Terrero,0.0,min revenue
51256.0,Donkey's Christmas Shrektacular,Walt Dohrn,0.0,min revenue
51261.0,The Legend of Awesomest Maximus,Jeff Kanew,0.0,min revenue
51299.0,Life Cycles,Derek Frankowski,0.0,min revenue
51402.0,WikiRebels: The Documentary,Bosse Lindquist,0.0,min revenue
51409.0,The Tree,Julie Bertuccelli,0.0,min revenue
51452.0,The Century of the Self,Adam Curtis,0.0,min revenue
51462.0,Brotherhood,Will Canon,0.0,min revenue
51481.0,Mean Girls 2,Melanie Mayron,0.0,min revenue
51532.0,Prince Charming,Allan Arkush,0.0,min revenue
51736.0,Bloomington,Fernanda Cardoso,0.0,min revenue
51786.0,Kim Possible: A Sitch in Time,Steve Loter,0.0,min revenue
51794.0,Five Minarets in New York,Mahsun KÄ±rmÄ±zÄ±gÃ¼l,0.0,min revenue
51823.0,Across the Line: The Exodus of Charlie Wright,,0.0,min revenue
51851.0,Changement d'adresse,Emmanuel Mouret,0.0,min revenue
51859.0,Gekijouban Trigun: Badlands Rumble,Satoshi Nishimura,0.0,min revenue
51861.0,Jet Set,Fabien Onteniente,0.0,min revenue
51880.0,Oscar et la dame Rose,Eric-Emmanuel Schmitt,0.0,min revenue
51888.0,Robot Chicken: Star Wars Episode III,Chris McKay,0.0,min revenue
51980.0,Germinal,Claude Berri,0.0,min revenue
51992.0,And Soon the Darkness,Robert Fuest,0.0,min revenue
51995.0,Salvation Boulevard,George Ratliff,0.0,min revenue
52001.0,Citadel,Ciaran Foy,0.0,min revenue
52010.0,"Ultramarines: A Warhammer 40,000 Movie",Martyn Pick,0.0,min revenue
52034.0,Tetsuo: The Bullet Man,Shinya Tsukamoto,0.0,min revenue
52060.0,Christmas Cupid,Gil Junger,0.0,min revenue
52106.0,Ho vinto la lotteria di Capodanno,Neri Parenti,0.0,min revenue
52208.0,Nude Nuns With Big Guns,Joseph Guzman,0.0,min revenue
52333.0,Astral City: A Spiritual Journey,Wagner de Assis,0.0,min revenue
52338.0,Waiting for Forever,James Keach,0.0,min revenue
52349.0,600 kilos d'or pur,Ã‰ric Besnard,0.0,min revenue
52414.0,ê³ ì‚¬ ë‘ ë²ˆì§¸ ì´ì•¼ê¸°: êµìƒì‹¤ìŠµ,Seon-dong Yu,0.0,min revenue
52454.0,Mega Shark vs. Crocosaurus,Christopher Ray,0.0,min revenue
52505.0,Love and Other Impossible Pursuits,Don Roos,0.0,min revenue
52605.0,Strapped,Joseph Graham,0.0,min revenue
52699.0,Hatching Pete,Stuart Gillard,0.0,min revenue
52799.0,Contracorriente,Javier Fuentes-LeÃ³n,0.0,min revenue
52850.0,Toast,S.J. Clarkson,0.0,min revenue
53021.0,"Kiss Me, Stupid",Billy Wilder,0.0,min revenue
53045.0,Hands of the Ripper,Peter Sasdy,0.0,min revenue
53101.0,Manborg,Steven Kostanski,0.0,min revenue
53190.0,The Two Escobars,Jeff Zimbalist|Michael Zimbalist,0.0,min revenue
53214.0,Signs,Patrick Hughes,0.0,min revenue
53215.0,Kiwi!,Dony Permedi,0.0,min revenue
53216.0,Validation,Kurt Kuenne,0.0,min revenue
53344.0,Lemmy,Greg Olliver|Wes Orshoski,0.0,min revenue
53367.0,Charlie: The Life and Art of Charles Chaplin,Richard Schickel,0.0,min revenue
53459.0,F,Johannes Roberts,0.0,min revenue
53700.0,Un'estate ai Caraibi,Carlo Vanzina,0.0,min revenue
53729.0,Wild Cherry,Dana Lustig,0.0,min revenue
53776.0,Poupoupidou,GÃ©rald Hustache-Mathieu,0.0,min revenue
53778.0,DMT: The Spirit Molecule,Mitch Schultz,0.0,min revenue
53807.0,Li Xiao Long,Manfred Wong|Raymond Yip Wai-Man,0.0,min revenue
53844.0,Il reste du jambon ?,Anne Depetrini,0.0,min revenue
53868.0,The Vault of Horror,Roy Ward Baker,0.0,min revenue
53875.0,Journey to the Center of the Earth,George T. Miller,0.0,min revenue
53915.0,Come te nessuno mai,Gabriele Muccino,0.0,min revenue
53985.0,Mutant Pumpkins from Outer Space,Peter Ramsey,0.0,min revenue
54000.0,Fedora,Billy Wilder,0.0,min revenue
54004.0,Passport to Paris,Alan Metter,0.0,min revenue
54005.0,Getting There,Steve Purcell,0.0,min revenue
54013.0,Stridulum,Giulio Paradisi,0.0,min revenue
54075.0,Choose,Marcus Graves,0.0,min revenue
54093.0,Killing Bono,Nick Hamm,0.0,min revenue
54102.0,Generation Kill,Susanna White|Simon Cellan Jones,0.0,min revenue
54271.0,The Big Bang,Tony Krantz,0.0,min revenue
54293.0,Zeitgeist: Moving Forward,Peter Joseph,0.0,min revenue
54320.0,Love,William Eubank,0.0,min revenue
54330.0,ì•„ê¸°ì™€ ë‚˜,Kim Jin-Yeong,0.0,min revenue
54445.0,S.W.A.T.: Firefight,Benny Boom,0.0,min revenue
54507.0,A Very Potter Musical,Matt Lang,0.0,min revenue
54527.0,Into Eternity,Michael Madsen,0.0,min revenue
54532.0,Is It Just Me?,J.C. Calciano,0.0,min revenue
54551.0,Minions: Banana,Kyle Balda|Samuel Tourneux,0.0,min revenue
54553.0,Minions: Home Makeover,Kyle Balda|Samuel Tourneux,0.0,min revenue
54557.0,The Chaperone,Stephen Herek,0.0,min revenue
54559.0,Minions: Orientation Day,Kyle Balda|Samuel Tourneux,0.0,min revenue
54597.0,Blood Out,Jason Hewitt,0.0,min revenue
54662.0,The Future,Miranda July,0.0,min revenue
54700.0,The Presence,Tom Provost,0.0,min revenue
54890.0,Dhobi Ghat,Kiran Rao,0.0,min revenue
54982.0,Introducing Dorothy Dandridge,Martha Coolidge,0.0,min revenue
55152.0,The Oblong Box,Gordon Hessler,0.0,min revenue
55215.0,Dead Space: Aftermath,Mike Disa,0.0,min revenue
55281.0,NYC: Tornado Terror,Tibor TakÃ¡cs,0.0,min revenue
55457.0,I Wanna Hold Your Hand,Robert Zemeckis,0.0,min revenue
55504.0,Go Figure,Francine McDougall,0.0,min revenue
55538.0,Bloody Birthday,Ed Hunt,0.0,min revenue
55676.0,A Personal Journey with Martin Scorsese Through American Movies,Martin Scorsese|Michael Henry Wilson,0.0,min revenue
55692.0,Scrat's Continental Crack-Up,Steve Martino|Mike Thurmeier,0.0,min revenue
55723.0,ChromeSkull: Laid to Rest 2,Robert Hall,0.0,min revenue
55785.0,NEDs,Peter Mullan,0.0,min revenue
55861.0,The Task,Alex Orwell,0.0,min revenue
55890.0,Bereavement,Stevan Mena,0.0,min revenue
55931.0,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,0.0,min revenue
56149.0,Bottle Rocket,Wes Anderson,0.0,min revenue
56195.0,Billboard Dad,Alan Metter,0.0,min revenue
56321.0,Toto le hÃ©ros,Jaco Van Dormael,0.0,min revenue
56590.0,All Star Superman,Sam Liu,0.0,min revenue
56704.0,Le Coach,Olivier Doran,0.0,min revenue
56715.0,Just Visiting,Jean-Marie PoirÃ©,0.0,min revenue
56743.0,Elena Undone,Nicole Conn,0.0,min revenue
56804.0,Viaggi di nozze,Carlo Verdone,0.0,min revenue
56831.0,The Sunset Limited,Tommy Lee Jones,0.0,min revenue
56906.0,Husk,Brett Simmons,0.0,min revenue
56913.0,Sacrifice,Damian Lee,0.0,min revenue
56929.0,Elle: A Modern Cinderella Tale,John Dunson|Sean Dunson,0.0,min revenue
56968.0,Pregnancy Pact,Rosemary Rodriguez,0.0,min revenue
57011.0,Alien vs. Ninja,Seiji Chiba,0.0,min revenue
57018.0,Captifs,Yann Gozlan,0.0,min revenue
57047.0,The Fourth Angel,John Irvin,0.0,min revenue
57118.0,That's What I Am,Michael Pavone,0.0,min revenue
57210.0,Angels Sing,Tim McCanlies,0.0,min revenue
57331.0,Largo Winch II,JÃ©rÃ´me Salle,0.0,min revenue
57353.0,Cat Run,John Stockwell,0.0,min revenue
57419.0,"Montevideo, Bog te video!",Dragan BjelogrliÄ‡,0.0,min revenue
57585.0,Elephant White,Prachya Pinkaew,0.0,min revenue
57627.0,à¸ªà¸´à¹ˆà¸‡à¹€à¸¥à¹‡à¸à¹€à¸¥à¹‡à¸à¸—à¸µà¹ˆà¹€à¸£à¸µà¸¢à¸à¸§à¹ˆà¸²...à¸£à¸±à¸,Puttipong Pormsaka Na-Sakonnakorn|Wasin Pokpong,0.0,min revenue
57718.0,Megamind: The Button Of Doom,Simon J. Smith,0.0,min revenue
57737.0,Barbie: A Fairy Secret,William Lau|Terry Klassen,0.0,min revenue
57749.0,The Clinic,James Rabbitts,0.0,min revenue
57784.0,Glass House: The Good Mother,Steve Antin,0.0,min revenue
57789.0,"Double, Double, Toil and Trouble",Stuart Margolin,0.0,min revenue
57812.0,51,Jason Connery,0.0,min revenue
57825.0,Bride & Prejudice,Gurinder Chadha,0.0,min revenue
57876.0,Area 51,Oren Peli,0.0,min revenue
57892.0,Vizontele,YÄ±lmaz ErdoÄŸan,0.0,min revenue
57961.0,Slashers,Maurice Devereaux,0.0,min revenue
57978.0,Meantime,Mike Leigh,0.0,min revenue
58105.0,Amanda Knox: Murder on Trial in Italy,Robert Dornhelm,0.0,min revenue
58107.0,Burakku Rokku ShÅ«tÄ,Shinobu Yoshioka,0.0,min revenue
58231.0,Mardi Gras: Spring Break,Phil Dornfeld,0.0,min revenue
58253.0,"Toi, moi, les autres",Audrey Estrougo,0.0,min revenue
58432.0,La hora frÃ­a,,0.0,min revenue
58443.0,Blue Crush 2,Mike Elliott,0.0,min revenue
